"final_urlid","X_data"
8684,0.700972361439748
1186,0.673155623191367
9115,0.478721512846111
9239,0.352897473634981
5461,0.729658273453297
5424,0.527191271486621
1349,0.710903188032647
609,0.680204608806034
7569,0.435586815974296
1622,0.473881782363553
6541,0.33193967076552
9873,0.702889595910892
305,0.376964583546134
6041,0.44596729496816
5360,0.475618623843284
8445,0.660780246032133
7260,0.402583259582486
4526,0.707870126260991
138,0.499589024341021
168,0.363542009928827
7888,0.680388189456731
4639,0.651265047650523
867,0.399719397541826
9673,0.738130311291024
710,0.425444952042833
4749,0.392816232087708
4716,0.307390998256686
410,0.688742725360929
2155,0.734582650354856
3289,0.447619591275113
7774,0.425243634546942
1200,0.423411902041307
9057,0.452060793489627
2261,0.365701468594857
9612,0.410029379175053
4987,0.507174866193527
3605,0.714048997298631
5068,0.701730291553253
4474,0.716563568619119
5831,0.645947280326668
4729,0.404058954387423
10060,0.473410983075512
6895,0.355914196863999
3791,0.70974204509766
7910,0.330101664034667
4209,0.320158689176805
4984,0.664017130201451
1773,0.396818489004964
2101,0.40351460755933
7251,0.374420133258864
2887,0.456733659291848
875,0.5187566134932
8185,0.40967549359858
9688,0.705295860716917
5342,0.362941692430155
6802,0.53071042977972
3077,0.447152899860843
712,0.35291751597448
3026,0.428773899321418
2640,0.420916795527883
4872,0.49732899054797
3334,0.688089458040588
2431,0.467288624073323
9218,0.403184548604187
7417,0.601991550379125
3563,0.726667716074812
1006,0.428443811941746
8940,0.408490344619177
7703,0.327353508567347
2686,0.351433435893721
8159,0.746251430058946
37,0.415697900604647
65,0.386781669455964
1910,0.462898277206752
2202,0.704844358987704
9717,0.663415047088032
2388,0.661042186688991
2365,0.413226554557798
5072,0.486033180227758
4614,0.370350985263998
6955,0.462412933286428
4094,0.382965455115605
3319,0.714503789151616
1456,0.730222085898741
5381,0.682821307971616
4479,0.545327470751763
4766,0.356177724394958
6076,0.663950323872428
8064,0.462550055843437
3416,0.733894389012759
4892,0.367575379590277
9942,0.698087188961128
9215,0.492023180070302
4506,0.634331294432787
9275,0.460402666041488
1306,0.706765213628536
6828,0.718398256310749
8368,0.547960111260677
7205,0.327859419405659
360,0.678719324529681
3386,0.396751865877414
3835,0.521245978420201
1305,0.376765195780827
7963,0.346289592020011
2073,0.501069136250923
4230,0.440655837232673
9012,0.33885066569459
2723,0.714807933694046
6788,0.716537632993834
7945,0.361242905282729
4868,0.691736999657964
6597,0.5026532779762
7323,0.314715226972058
6229,0.416970361562219
3427,0.477979122687944
7727,0.366690117037911
4707,0.724135853310938
2547,0.62400458047612
4523,0.726223581794109
9648,0.411360215245078
1084,0.337833946927154
3327,0.709413353841348
5591,0.35772153639002
186,0.325635540719097
2938,0.437415744243167
9912,0.692657594477916
6047,0.430985167294456
2417,0.642728655754852
10533,0.399334108355481
1137,0.445145745043299
1533,0.729972507788423
9233,0.491140426659942
43,0.323002137069463
8986,0.37282251973961
6000,0.723686480100492
480,0.383665609134011
2457,0.456601245936859
5362,0.355654398255547
7722,0.42551715869165
7940,0.633896563412769
6104,0.694815217846604
8853,0.321544870814523
5813,0.621007388394715
4769,0.419753164344932
2544,0.523376203994221
6379,0.361871116906167
5262,0.344216807766804
9885,0.381379273933442
10081,0.42062523784552
1315,0.431641962794936
3388,0.348057635608907
3473,0.688206466463481
2117,0.501531168645272
9411,0.417176735316943
9379,0.723346864073128
4236,0.362957625860225
2049,0.325044551361149
4786,0.403086751575527
1604,0.402799135913994
7659,0.367786112401305
8152,0.37167931900229
5417,0.408302329579046
160,0.376810154348008
6826,0.702265889761467
1815,0.457209728212987
3647,0.578350720123833
5605,0.382346862844866
3526,0.699397220809417
3854,0.694694772070738
1053,0.344565879422037
2411,0.411879114991284
6015,0.460014849911293
2089,0.736036448729682
7745,0.658374601351916
6816,0.482612769766768
3934,0.462473915825218
6547,0.369389732773817
3758,0.692618067128364
7158,0.62192606989226
1584,0.354672706255238
2982,0.708542818801398
7679,0.686886147233544
5286,0.738827877917194
3776,0.634000128080713
1235,0.505671303016179
6294,0.560095153470677
1012,0.609938289276528
10318,0.324269732957766
7134,0.434412840660473
5180,0.597458416346738
2108,0.437613622207349
3639,0.46454456152196
6729,0.383333121094172
2472,0.405681338315372
10235,0.498665656380732
190,0.691040627468507
4713,0.599724109643917
6827,0.42355743062387
6108,0.706063456454841
1114,0.737417444766632
4848,0.458177409325068
606,0.409744922499605
1573,0.608415755536619
8546,0.448600532140767
5193,0.402145705020581
2936,0.392122076410457
5104,0.574666976984796
6712,0.584819037946688
3055,0.361965229162559
74,0.731176826215658
7726,0.583375057504171
9183,0.45614188875675
162,0.336957659221272
7288,0.479692215167862
8657,0.672062317878575
1295,0.38700659802199
8207,0.539687199346782
4433,0.714939087494349
590,0.707523251881636
10549,0.384324261212042
7749,0.517895042775744
405,0.724548822080761
10267,0.692641832876932
7133,0.428396412208747
7584,0.559432677628601
6616,0.655952438082216
1719,0.471767390373612
9761,0.654370760766217
5859,0.406936429033774
5662,0.354779559694347
1736,0.424100464506533
9333,0.492387642041372
1102,0.350641659678747
2790,0.518904266116996
6598,0.671094234285419
7995,0.698362691432231
4452,0.687122119339227
159,0.418687912474479
511,0.644334266127154
7006,0.724463840810172
1123,0.659097728744094
6073,0.426721238736328
7094,0.347406098855871
10008,0.426237840911894
7573,0.345749889428949
679,0.423043686720765
6809,0.424241088248684
1108,0.340491284160193
380,0.332609156348505
204,0.339456616992835
7075,0.404344749380469
2550,0.539619597886939
9785,0.413812093364625
5036,0.508717529026932
3129,0.425193473180497
6495,0.661387787837894
880,0.376227691696327
2360,0.414400491058218
7839,0.392647836158337
350,0.46245409682131
9151,0.665315954817824
6650,0.470070320363979
7208,0.550135284240307
5840,0.388510724125148
5997,0.361162675124507
2103,0.693736576991416
713,0.547705842132403
7771,0.422500927793618
10255,0.425365588731808
3944,0.741738216414262
4250,0.393553852619297
2833,0.365321271493485
3052,0.425334784256339
7855,0.737132025540776
4152,0.409364615117128
4445,0.70517141533078
10036,0.596254958266595
9727,0.400453119366234
2234,0.398974494418947
9632,0.686157649434558
626,0.392053127048658
1644,0.371760827507882
4859,0.719040689996428
3987,0.379851547383883
5884,0.728422347726419
4112,0.645437946744541
10392,0.336750138103215
2962,0.386792451491849
21,0.398468557300465
8524,0.716083036437152
2543,0.411927826471448
663,0.442706525166892
2748,0.599245714999058
3451,0.404147173516677
964,0.69205150110414
10560,0.569178916920436
2428,0.411524157772775
4520,0.405518350923408
7660,0.664318544108825
6583,0.515502674023288
10390,0.39766426470079
688,0.337726882876719
7957,0.689091451866805
3356,0.596627933797089
1766,0.389949818059251
9128,0.48626823849746
2340,0.406269353824605
9421,0.383397844720521
7712,0.486760349191192
8200,0.311748397393457
8762,0.377575544644493
6446,0.497900813485188
5194,0.317574053163756
960,0.458929516216303
779,0.730439201706646
3584,0.451838055932793
3011,0.42621718962147
2769,0.418413811988249
1392,0.46818957978012
7254,0.71457399044216
9084,0.472444392053498
9622,0.407832268392087
3665,0.395240501568807
1609,0.35911563470738
6130,0.378407028024567
10155,0.348591796055145
7826,0.701737442679256
8300,0.431697022719235
5038,0.557529960510417
7582,0.646857894358247
9561,0.335581910203153
7430,0.649962035316113
5045,0.625607178734913
10421,0.363435515801734
5675,0.41179255796532
4687,0.390546228287688
4944,0.686193951548144
5105,0.697361284015267
148,0.427685818342909
6371,0.327094885183469
8108,0.412632751458318
4354,0.448886827505445
6077,0.625347664086704
4292,0.50713998267465
10068,0.457665758342868
5821,0.440562256064695
1042,0.659950718623132
7715,0.425665497592897
9703,0.392150035433462
2761,0.437519836768779
7002,0.375573280904896
7313,0.477510652605576
9050,0.397559589766999
5518,0.381186711722546
10556,0.685794914648627
1078,0.362171761030108
9699,0.498096004170224
10445,0.679067387296229
8748,0.610774955850049
2960,0.408920723083407
4317,0.380222973707633
939,0.351039799037221
8423,0.374443919984376
5196,0.360966037891541
8151,0.401650337606855
7199,0.695710492737353
1574,0.439353673666056
8566,0.425523768759433
7389,0.41213349473015
1177,0.451563263129489
10282,0.59914445207413
10098,0.561879033540075
4512,0.415406569872392
4055,0.69353734684746
8431,0.563917934140203
4532,0.467351307314905
10450,0.374912740550636
5754,0.659048404912388
1882,0.698761821393504
1563,0.705411038689372
4871,0.704671139801635
8440,0.45146221379979
3253,0.605880777463595
8270,0.43609629813822
4610,0.348796487988127
9619,0.412924017215078
8786,0.327503820623214
2889,0.676457626811467
9781,0.382318642527759
5061,0.389165962370617
7059,0.720356752223019
2064,0.733886523405328
1587,0.480648719879719
1934,0.724394120255801
5516,0.384246769595117
9853,0.426156753359111
7867,0.447591370377783
1556,0.527390534165193
5495,0.442241559700037
4274,0.355833882716063
8177,0.421235096572897
9491,0.712734028535863
9813,0.40826353284351
2205,0.369382467623755
2710,0.488821355642552
2992,0.396765457000266
7998,0.40028946463403
6428,0.531134896216735
6638,0.384789571991697
3035,0.573068154124613
1578,0.418756504097658
1324,0.53941862103554
2316,0.711145730751346
9326,0.459851657927571
7359,0.696253673450348
7741,0.564093254699255
5143,0.357163920707595
8196,0.529291798043549
630,0.353844775104625
8481,0.675468682621791
8497,0.371392941062324
5409,0.67265368701505
5749,0.423124560300384
8219,0.565870152102907
9571,0.66243369495488
4886,0.706780893007794
5367,0.393637791755016
1185,0.408466921902904
8291,0.404751473312537
1590,0.447724668344343
7698,0.433211971919673
51,0.48777572097732
8784,0.372133713020352
3928,0.384141299570897
5987,0.363741189482315
7008,0.707203970893737
7482,0.680611572745604
9374,0.357315823600244
1296,0.539804152148459
10289,0.682369407482055
2986,0.375030537241088
4651,0.373637463693509
8594,0.487693742641803
7469,0.632507752280917
2871,0.401138142466518
1903,0.720706767662425
8571,0.706935629086214
4832,0.686790276514329
1242,0.516616865285736
7115,0.422518655708252
3599,0.455107459534374
2065,0.464032083962921
4529,0.458141955095734
763,0.447075640329485
6698,0.725929904839271
2002,0.722321700330651
2020,0.643129276667512
5229,0.471725112818789
8243,0.38778968646456
6936,0.673362708400877
9360,0.732505718359969
4360,0.394368950755541
7951,0.381920191808341
6701,0.520171620828645
7574,0.73340697785532
2426,0.374843889786269
1681,0.707730443466383
7135,0.445047624845342
3688,0.384037553061437
3872,0.43033225019752
558,0.330357367232449
2228,0.540551711715947
8170,0.423105383773552
7171,0.409714113410558
7756,0.349617899658504
3609,0.400640650383308
3985,0.453023932136429
1139,0.390120847736994
3453,0.568161105472087
7583,0.391714269048632
9788,0.713078707395774
10175,0.573735201475437
6059,0.376801942318604
104,0.380114447910874
10168,0.409807021183033
8902,0.719642538698327
5343,0.740687310108984
4239,0.341971227464796
6767,0.491568989846736
6269,0.357459149312263
6682,0.382303552905582
9558,0.386712617822731
2416,0.436002986974434
6592,0.391193024978079
6196,0.41543509594683
2751,0.730699946087025
3412,0.692956677985463
8302,0.675472645297463
1120,0.612483701526921
8005,0.34917700312532
6637,0.395257498323357
6440,0.423986924224578
6679,0.705801767213154
8039,0.713638354775169
5357,0.698343746565453
8844,0.697206636488037
2964,0.372063499794066
6040,0.376645735029652
7259,0.603548696204856
8974,0.578134151135896
7439,0.318628410740291
1045,0.328995181758444
7706,0.395049401719631
9724,0.358665866767849
3698,0.387832335570638
7339,0.715322719779183
1749,0.359639067792787
7257,0.371211661501595
2963,0.726443768253361
7775,0.4273667126034
10501,0.371310212565983
4258,0.713105165362575
7908,0.726558026162857
722,0.4666917421558
6519,0.478620468008194
6916,0.421575664242697
4456,0.725640796235254
2731,0.44659907273643
917,0.663504541563282
4107,0.478962648599601
7894,0.509014567981507
2540,0.332923061644405
8455,0.697518074357921
10406,0.741633294257874
8909,0.367160001321496
5489,0.379325627335221
306,0.730816679158177
3894,0.393914705809934
2735,0.36191757601451
4939,0.478568113353572
1551,0.539370439882725
777,0.548846328951121
2160,0.708738831878061
8599,0.704017981028882
2727,0.361950460264998
6362,0.402879398124052
1417,0.685273068566364
10343,0.342107596213924
4866,0.715343004098652
2682,0.463693609093493
9856,0.339748525252723
4498,0.400646936014248
7450,0.377343472268807
6899,0.40759392052075
5649,0.70535832969144
6086,0.424097594919263
1618,0.352005651087483
9926,0.316176001906932
2847,0.38233403699431
8099,0.572502685655979
5724,0.451208611312977
3358,0.353399484414706
8136,0.383187163238422
955,0.484051471608047
8819,0.371822510187752
5832,0.606282186975133
10413,0.740153509109557
6548,0.362469344411244
8407,0.47037607139769
10090,0.419052122885316
8564,0.451513548254953
808,0.690698124477155
5303,0.381824214929445
8913,0.688244810861966
9425,0.715647470939978
9543,0.730082971161829
1219,0.550929078158926
9575,0.679367483603081
4019,0.523961321019238
6223,0.730047591312018
9588,0.3530858789586
4739,0.387457496665238
10492,0.628047498314258
2017,0.436040188624187
5524,0.711870975483438
7449,0.706780493021509
5734,0.366987404220429
5456,0.374388509079331
797,0.56564284806485
5525,0.413435236858679
8265,0.420301854273857
1981,0.730372582445142
8977,0.692400060410097
6241,0.709577156292712
6021,0.541877854213839
7720,0.434148025636809
8632,0.3898736696445
6705,0.406054247851158
2476,0.645537535493397
3510,0.398527940714714
8887,0.548757389475704
10115,0.447461901237061
9061,0.391661934105581
5570,0.420369901401373
2763,0.575641662564723
1437,0.561691014861368
3448,0.359736637215453
3529,0.325557494663495
3156,0.354684194914671
4604,0.705494315395677
6776,0.582121132435915
10227,0.436946365963067
1545,0.492570485773678
10487,0.388236993510114
993,0.430088383066644
1161,0.731005801001972
7975,0.704052050694188
1591,0.338594227308705
7804,0.694459683943631
5048,0.414021218587257
10454,0.711672742207884
3567,0.404041674719446
5886,0.508333413980546
9937,0.442745714834964
3931,0.541714047873936
9706,0.715529186024201
10193,0.504629807568958
5569,0.718745591176194
9747,0.424218565786686
2217,0.713086809593372
5936,0.347828038681478
3885,0.657288111544951
1086,0.402466047932007
1799,0.5035630693579
9763,0.574195210606175
3299,0.381001175154688
8268,0.704320865132378
473,0.331084141015184
337,0.690372822007001
9381,0.62602986431189
6426,0.457233403309634
1210,0.437735168341774
4986,0.644224415263435
8285,0.483741842202274
2024,0.542988820058096
245,0.709893889035776
4807,0.424645179629814
2208,0.549189813767207
9835,0.375840427586949
8963,0.518549144063268
9946,0.439842331332795
5230,0.34661027584077
2788,0.413954631666551
674,0.518236112454478
1629,0.674065605878587
2300,0.449689969710314
169,0.353780865881668
3575,0.727621666758436
6910,0.479868790792313
1479,0.413271755821531
10498,0.568672908350432
8062,0.587592130680113
9672,0.392227024237726
9467,0.458416171710768
6763,0.553959030851997
8508,0.355961028882877
1034,0.450481960812748
3756,0.35917044074483
9263,0.439065027430954
8141,0.374938597696591
532,0.741170793362125
7022,0.381673186887901
4024,0.41045662947748
3298,0.432736772245438
5641,0.355670847396851
10455,0.370763889302769
5206,0.725264856633748
7005,0.371199478555972
8971,0.3507726788755
8358,0.625954631113509
257,0.357897978118247
78,0.672302219366182
6333,0.512458498868672
7969,0.361794531616134
2505,0.508361097664605
2004,0.639769385356903
3748,0.508211329859319
5668,0.509659948787724
365,0.338640776065872
9651,0.45241873281307
2324,0.326523859993808
3902,0.398152492308151
9294,0.377078580100818
5377,0.421960795346487
2817,0.717077023549882
7670,0.324210974074656
4755,0.71466467600816
255,0.714904378933593
2714,0.515947016604569
2922,0.447948538093352
5517,0.567179361383903
5157,0.65639854243423
64,0.351198011537143
5300,0.368153046875168
451,0.369837910969811
3941,0.622545170000113
326,0.398765455812136
3757,0.357224027141676
8798,0.478347598026236
2315,0.773748135713238
6755,0.724595736331845
2916,0.509676192529145
7406,0.502084836246346
3703,0.670039435722992
5403,0.46238036335372
622,0.401796957703119
9,0.373730780847127
5848,0.53679256852923
8670,0.405276465902907
1156,0.345447503780963
10179,0.355195764509488
2028,0.706502603852705
3924,0.643740868431746
620,0.327622670223954
1963,0.62491823597724
4537,0.454031361421064
8970,0.439814294935288
3024,0.716167706100803
6140,0.677512105029113
1866,0.385295835195948
4442,0.70819479589329
2312,0.447238815514543
6749,0.474482649268293
459,0.558362686776689
1516,0.594384509720647
8817,0.416485165515567
4912,0.311933823080327
2076,0.439569252057892
10023,0.696529422989154
7684,0.379309286633076
3531,0.408149804791114
6209,0.562718271345364
10508,0.727293574923335
8678,0.575904898502446
3541,0.486794947753222
1208,0.611289703172203
4090,0.599411976330539
1097,0.376275964238839
5099,0.644970138985467
2816,0.482139931643922
4291,0.486777995966864
1409,0.588555770203752
6401,0.371760948234207
4617,0.599841737744017
6111,0.3600055696235
6172,0.740643989420668
10357,0.345650951991752
8465,0.715441066132343
3867,0.373960771331437
9495,0.681263362579234
4348,0.498636659947913
7879,0.491390080165409
9273,0.585487925912818
3252,0.399904497327935
9167,0.523136771431973
2573,0.391042840834086
7395,0.651336904444848
9046,0.377674225886086
1526,0.414820004675145
9339,0.334686176292786
10301,0.715513542637061
7588,0.588484563119948
1104,0.33118700490619
1310,0.361433072688329
6631,0.330238852369443
10475,0.345219269291267
9090,0.413667172361188
1528,0.38574352940239
1657,0.677928541052111
1175,0.364714416571256
1895,0.378616194499052
3864,0.436099582568897
4700,0.386182111192653
3572,0.456219338835561
10507,0.438236643225081
269,0.476735103342381
5744,0.583294742585481
1687,0.371993145075545
3020,0.481314420293332
4974,0.712692718837393
5119,0.543172303777169
1916,0.642946182507383
6687,0.71061202086002
2197,0.544626675833059
8641,0.355822953244252
10073,0.696266790659932
1967,0.388575123842219
4999,0.409678319852216
9816,0.381730781693885
734,0.701643546999643
9665,0.466769776118582
5092,0.726669594563409
2591,0.713932767297367
9877,0.675985800535525
4601,0.734942902089649
7734,0.384470949975198
7185,0.63964349994789
6405,0.524903239174415
7003,0.42475037465607
928,0.388868965668225
6490,0.470135619756708
1586,0.388981024013471
10139,0.716295411209588
1192,0.461630896779065
10526,0.354577833834311
5544,0.672679143641707
8779,0.410897306760046
4497,0.491691670455479
3059,0.704671390385692
2181,0.426399709679674
2303,0.430921339952238
1190,0.58551997849389
1468,0.337720512083241
8771,0.423407475864446
8997,0.626103011923781
6365,0.581204860425217
10355,0.394051480804715
3478,0.392227260446709
3764,0.338916532110399
3542,0.38165340952558
4941,0.413125018141963
1840,0.612593352852447
463,0.345934860098139
7407,0.418958313099256
7711,0.563128475765623
6044,0.372577123389559
3750,0.713484672610483
10114,0.358764250561575
1332,0.615547335018981
425,0.700334923845302
3479,0.710462936091269
1979,0.618942884092648
2994,0.572895490736294
207,0.444146982666465
5820,0.720086292556358
9187,0.483719934378342
5423,0.696196494319182
2743,0.339555282301654
2902,0.702709253384491
9126,0.714410039577368
7903,0.527027391429367
4100,0.499733504318019
3578,0.522333357936477
6061,0.444030114800608
5081,0.382733291859936
4575,0.336231477546144
6695,0.643441041103229
5960,0.322950898288837
10186,0.348148588995309
6795,0.445746200722574
10022,0.420282779413745
5841,0.563964761882026
7481,0.419723748199786
9331,0.455480622815283
400,0.714483005805049
6907,0.48996937408278
10393,0.666904431587816
3709,0.678666695625354
4726,0.704736111337806
3007,0.39537232805174
4723,0.421444237637645
597,0.351395851926732
1810,0.626564193960662
4131,0.462177975735219
4697,0.599117229129532
8838,0.676831779986092
5956,0.379459509395424
4196,0.601881926576802
63,0.711789737040609
1714,0.404725986492718
904,0.434547033451746
9715,0.697451649887832
4,0.43350045948192
5462,0.523406106305987
259,0.355290016483756
5418,0.354164373821437
6849,0.378576837089756
9893,0.387130962671669
10003,0.698966163964226
4976,0.372192382611443
7611,0.701843553475036
900,0.373691012122919
3746,0.543698365602824
3893,0.371818834430058
2966,0.322975475675973
9667,0.679431434580508
9734,0.43327082127663
8123,0.402304788879342
8470,0.719365893746711
4058,0.420606574626902
4623,0.708607767354714
3782,0.360882645841315
7966,0.472742723174474
6003,0.542833596212559
2168,0.532194153513129
422,0.42683934931476
6381,0.467177457252443
1136,0.539805693888781
3443,0.552940488649013
2214,0.510746397967754
9973,0.714081053885316
1593,0.486081403539023
5474,0.492747160738772
812,0.731701932441854
4703,0.332579562733454
4294,0.717582923249423
10021,0.335183988702818
395,0.405280815771601
3237,0.556713020691002
9099,0.380045339632227
2401,0.315935631890207
10371,0.403030076168656
3420,0.641821953800225
3460,0.713613016530134
9088,0.484640392743114
5995,0.708466054971662
3084,0.729619824659446
3595,0.427218137613638
9524,0.716549983993657
167,0.39207546701701
9743,0.696118915208418
6109,0.428727227284111
433,0.363368229055302
6292,0.388375395055305
8125,0.436497395266212
4035,0.437412004501537
2929,0.589531743324397
8810,0.711832037874744
4403,0.364679452651188
3925,0.660259926746844
1290,0.607433610547464
3689,0.683669738128909
6709,0.341352493224448
8021,0.483026404645177
6237,0.697836077872232
1453,0.450779725165454
7340,0.383928354102723
6078,0.54800961633787
2369,0.328722514904419
1781,0.41821382537129
3830,0.718482612783676
7625,0.43002967096006
8150,0.380963773815463
1680,0.455333272219633
7077,0.381929690153465
3360,0.571639837732485
7927,0.694822677171925
244,0.36253166689491
8107,0.643493307403373
820,0.705722620007717
5915,0.71000756259047
924,0.387776711040107
9207,0.571871196558837
4077,0.681214817699173
6052,0.560516119223944
508,0.704899919964125
8105,0.394984660107674
4405,0.378864596865745
7558,0.370601868823009
6094,0.688693653446506
484,0.684631389184288
8927,0.423974621908447
310,0.393207988701932
8075,0.590128273338723
1094,0.394990944994971
3211,0.471772218959497
1700,0.701479783121144
4816,0.46808301016905
9354,0.587538855581457
8845,0.507854533893215
7530,0.677103026482142
1520,0.428815253975744
1087,0.683596833372503
5786,0.51453132218283
6847,0.592606419907506
999,0.477718227556159
5308,0.501172612346252
6569,0.68862774205292
10200,0.383744439588291
5868,0.649934818883532
1757,0.40030258864776
4625,0.689488165026064
2955,0.655074756569032
6187,0.719488789705719
9931,0.656402163017099
4883,0.496916539690073
2488,0.662399516927936
156,0.690693146567289
2820,0.493139875737725
1311,0.430858462471341
1517,0.457079380180015
3640,0.388138307593879
5763,0.346381165848533
6689,0.533996303490849
1193,0.456988711777745
8217,0.614251957699571
10327,0.515100596940754
5042,0.47700273266462
6903,0.390281500162753
2068,0.661736385286584
7614,0.432055121217919
8842,0.346720702302825
2445,0.462583573801852
10276,0.438896748137848
4931,0.432846713568448
6842,0.51953389311474
5927,0.390171850806588
6207,0.421629812412759
4539,0.458453819366507
8721,0.424371375310331
3618,0.408721882444931
2580,0.36218247309899
5321,0.650043088107359
3181,0.435978702846493
4742,0.426503587270524
3340,0.614578681397397
8310,0.700895654593138
3948,0.528311111675909
2126,0.654043344399649
10436,0.428793959224058
9635,0.701832672989597
9022,0.345253391695724
8576,0.311017012546825
2522,0.359493829757272
7341,0.646190904727052
7377,0.701899988532729
7636,0.44823922895647
2536,0.677031658005926
2706,0.67725567138445
4814,0.451485909799953
6032,0.438122261225609
2630,0.490669898891312
1857,0.479773769974356
5412,0.718555080928717
1957,0.371645822213708
9805,0.389619360080199
9256,0.436590678581042
1055,0.668748392458896
8439,0.521071182420975
317,0.47383424459761
6126,0.344512988109798
9970,0.492128370704514
6008,0.389826541724537
2811,0.402088530920163
10214,0.379649714566856
10337,0.340224444002061
6563,0.403944627260115
5611,0.714526638008457
6358,0.405603406442738
8446,0.404712951186062
974,0.477013689517834
4839,0.410246256068977
4806,0.654741943540808
4597,0.393243886820513
4649,0.369128883672115
7744,0.720436261286916
5826,0.505777817694171
6118,0.411389750033227
6785,0.382546468636685
301,0.684254194955484
3192,0.698722747024605
9854,0.583485038286428
9227,0.70468789828085
4768,0.375510290268329
2961,0.380190880248022
4564,0.339927440517009
2484,0.402560162865228
1606,0.317779514172683
2864,0.315869927997516
2884,0.383643393574868
2753,0.35815276444161
4366,0.490848667688823
2470,0.46980421587608
6369,0.429387633875627
2754,0.406227589587866
2501,0.346784777020725
8890,0.316049598354701
2093,0.687956605831938
4937,0.433093023893997
2850,0.438525148096532
3706,0.346987292418781
6645,0.708209729816178
5799,0.63657762101136
4229,0.706450806816469
4900,0.407760860866827
7883,0.391135734995299
4629,0.71736305800839
6459,0.585505510216037
10381,0.709411120185234
220,0.676640393957672
761,0.480886937735626
4264,0.731987818545515
6633,0.496704649220485
1424,0.709869848360411
7017,0.396912758846501
6901,0.432836352864761
7126,0.371080899678336
881,0.503943663078962
6382,0.458059993867594
7502,0.483222700989529
1911,0.625894148622134
3076,0.428466163131455
9281,0.400970334135548
1534,0.593561113893072
8378,0.372894285968528
4717,0.697851657150851
7012,0.7302756497318
9028,0.482565187777501
5407,0.527345309327515
274,0.536468639537301
9465,0.588697660256971
5164,0.419920906251486
937,0.456465480941406
5264,0.711211438462416
8051,0.438657541023091
10304,0.445138422461662
2403,0.355148275842386
1697,0.701228094708873
8142,0.377828997733677
3734,0.353815122622532
8487,0.38046982189269
