"urlid"	"1"	"2"	"label"
246	0.75177304964539	0.24822695035461	0.355381464243614
247	0.630769230769231	0.369230769230769	0.170641704085555
248	0.133526850507983	0.866473149492017	0.940716438814639
249	0.856502242152466	0.143497757847534	0.258083542265406
250	0.63302752293578	0.36697247706422	0.332088203141903
251	0.20377358490566	0.79622641509434	0.927812748806511
253	0.148541114058355	0.851458885941645	0.870987015631281
258	0.38955223880597	0.61044776119403	0.857025712407222
261	0.674157303370786	0.325842696629214	0.364140645894179
262	0.925892857142857	0.0741071428571429	0.493541582119552
263	0.887931034482759	0.112068965517241	0.0772063058576314
264	0.630769230769231	0.369230769230769	0.59344305744396
265	0.537037037037037	0.462962962962963	0.494695496072554
266	0.806569343065693	0.193430656934307	0.182943485909991
268	0.867521367521368	0.132478632478632	0.132277083651696
270	0.759825327510917	0.240174672489083	0.442742792702855
271	0.668711656441718	0.331288343558282	0.622187845825695
272	0.765957446808511	0.234042553191489	0.155325844117643
273	0.661290322580645	0.338709677419355	0.637969639022689
275	0.219230769230769	0.780769230769231	0.861431543048498
276	0.353448275862069	0.646551724137931	0.463569466639829
277	0.537037037037037	0.462962962962963	0.381066934088878
280	0.163265306122449	0.836734693877551	0.877249920782091
282	0.292096219931271	0.707903780068729	0.74682897024922
283	0.214285714285714	0.785714285714286	0.85856783602365
284	0.36986301369863	0.63013698630137	0.893009071939332
285	0.718518518518519	0.281481481481481	0.242906702097607
286	0.490566037735849	0.509433962264151	0.50901245285357
287	0.496478873239437	0.503521126760563	0.411750628038173
289	0.523076923076923	0.476923076923077	0.530654954162391
290	0.311111111111111	0.688888888888889	0.622853577555977
291	0.191256830601093	0.808743169398907	0.90647113326806
292	0.72972972972973	0.27027027027027	0.19146732456137
293	0.138075313807531	0.861924686192469	0.917733723636742
294	0.732558139534884	0.267441860465116	0.201244705937026
296	0.162790697674419	0.837209302325581	0.917893058204441
297	0.781512605042017	0.218487394957983	0.225511434327673
298	0.73728813559322	0.26271186440678	0.449658813345891
299	0.212669683257919	0.787330316742081	0.849899314787609
302	0.436	0.564	0.472840998833123
303	0.577319587628866	0.422680412371134	0.213050258444463
304	0.730703259005146	0.269296740994854	0.476351509657343
309	0.533333333333333	0.466666666666667	0.277732432589949
311	0.690972222222222	0.309027777777778	0.313335778521539
312	0.142857142857143	0.857142857142857	0.88078353450633
313	0.304878048780488	0.695121951219512	0.845646100140421
314	0.118367346938776	0.881632653061225	0.926643559443729
315	0.175732217573222	0.824267782426778	0.900577703107914
316	0.782383419689119	0.217616580310881	0.391620264252165
318	0.873417721518987	0.126582278481013	0.499452505690066
320	0.699346405228758	0.300653594771242	0.234089902846212
321	0.315789473684211	0.684210526315789	0.799914438305915
322	0.516129032258065	0.483870967741935	0.269470950923272
323	0.197994987468672	0.802005012531328	0.903496508874161
324	0.828729281767956	0.171270718232044	0.221539413970376
325	0.942857142857143	0.0571428571428571	0.122344831967751
327	0.543859649122807	0.456140350877193	0.31814087014159
328	0.705357142857143	0.294642857142857	0.250985703576702
329	0.18942731277533	0.81057268722467	0.899950131841864
330	0.238605898123324	0.761394101876676	0.906017881297265
332	0.143396226415094	0.856603773584906	0.911883123533121
333	0.223021582733813	0.776978417266187	0.917479279525924
334	0.190721649484536	0.809278350515464	0.875053278924176
335	0.6	0.4	0.210779276236343
336	0.353448275862069	0.646551724137931	0.870447016457676
338	0.844192634560907	0.155807365439093	0.286795460633315
339	0.204444444444444	0.795555555555556	0.965449200178089
340	0.723549488054608	0.276450511945392	0.475086950481002
344	0.545454545454545	0.454545454545455	0.289317243426678
345	0.5	0.5	0.300246008280162
346	0.755555555555556	0.244444444444444	0.180749360041568
347	0.151658767772512	0.848341232227488	0.70786112901923
348	0.355704697986577	0.644295302013423	0.786353694311571
351	0.748466257668712	0.251533742331288	0.447358565535487
352	0.738095238095238	0.261904761904762	0.123833844597451
353	0.526315789473684	0.473684210526316	0.658822470009177
354	0.596774193548387	0.403225806451613	0.161939402246829
356	0.247706422018349	0.752293577981651	0.909787132956141
357	0.537037037037037	0.462962962962963	0.357595850352065
358	0.346820809248555	0.653179190751445	0.681835178399565
359	0.604938271604938	0.395061728395062	0.355478956233045
361	0.576271186440678	0.423728813559322	0.675587886948528
363	0.286363636363636	0.713636363636364	0.692300207820071
364	0.241525423728814	0.758474576271186	0.887256874480787
366	0.657894736842105	0.342105263157895	0.155229558916708
367	0.814189189189189	0.185810810810811	0.502242969213964
369	0.309160305343511	0.690839694656489	0.766713721653674
370	0.559322033898305	0.440677966101695	0.629137977333861
371	0.243781094527363	0.756218905472637	0.798755809255239
372	0.66304347826087	0.33695652173913	0.255127973973783
378	0.98714859437751	0.01285140562249	0.211691506143629
379	0.253333333333333	0.746666666666667	0.805814044828622
381	0.767295597484277	0.232704402515723	0.214858585813306
382	0.226415094339623	0.773584905660377	0.868693518003975
383	0.563829787234043	0.436170212765957	0.769111248988808
385	0.533898305084746	0.466101694915254	0.621114672271426
386	0.674329501915709	0.325670498084291	0.687849307784581
387	0.924320352681852	0.0756796473181484	0.578548152457523
388	0.943758573388203	0.056241426611797	0.653108677107066
389	0.947552447552448	0.0524475524475524	0.3925121103894
390	0.698924731182796	0.301075268817204	0.380887884538843
391	0.870762711864407	0.129237288135593	0.270066895891147
392	0.545454545454545	0.454545454545455	0.594380702891532
393	0.693548387096774	0.306451612903226	0.180701577053935
394	0.161764705882353	0.838235294117647	0.882158655375097
397	0.695833333333333	0.304166666666667	0.149366089105354
399	0.157657657657658	0.842342342342342	0.884912970661819
402	0.203761755485893	0.796238244514107	0.823188887405306
403	0.831081081081081	0.168918918918919	0.123884976758351
407	0.171974522292994	0.828025477707006	0.902464267942663
408	0.0694980694980695	0.930501930501931	0.973239553756451
409	0.719211822660099	0.280788177339901	0.691505261504687
411	0.805555555555556	0.194444444444444	0.242696733363351
412	0.163223140495868	0.836776859504132	0.929299367622437
413	0.218009478672986	0.781990521327014	0.824170719181924
414	0.64957264957265	0.35042735042735	0.356080983421408
415	0.106498194945848	0.893501805054152	0.943001651760782
417	0.836317135549872	0.163682864450128	0.156385540932306
418	0.666666666666667	0.333333333333333	0.439822837091304
420	0.573643410852713	0.426356589147287	0.565070989734942
421	0.493827160493827	0.506172839506173	0.766653872879857
423	0.454545454545455	0.545454545454545	0.567506681336132
424	0.153191489361702	0.846808510638298	0.958928981669933
426	0.765217391304348	0.234782608695652	0.205115594483179
428	0.60077519379845	0.39922480620155	0.623554212774471
429	0.822085889570552	0.177914110429448	0.147179999875275
430	0.111908177905308	0.888091822094692	0.676163077969647
434	0.148	0.852	0.922875333190646
435	0.782978723404255	0.217021276595745	0.343018262503475
436	0.82122905027933	0.17877094972067	0.308940404874222
437	0.623529411764706	0.376470588235294	0.203890555439636
439	0.255813953488372	0.744186046511628	0.755109870376023
440	0.604938271604938	0.395061728395062	0.407530594688978
441	0.889570552147239	0.110429447852761	0.198944240645129
442	0.588235294117647	0.411764705882353	0.243233354995823
443	0.52	0.48	0.695231032985032
445	0.675438596491228	0.324561403508772	0.296717817961785
446	0.517857142857143	0.482142857142857	0.324693929056603
447	0.828402366863905	0.171597633136095	0.181419093969496
448	0.56140350877193	0.43859649122807	0.226874226269732
449	0.917525773195876	0.0824742268041237	0.124693553368791
450	0.69047619047619	0.30952380952381	0.26448953580497
453	0.838805970149254	0.161194029850746	0.446221050086589
454	0.581395348837209	0.418604651162791	0.703796088033717
455	0.797385620915033	0.202614379084967	0.197100146041589
458	0.865116279069767	0.134883720930233	0.315107103082907
460	0.480769230769231	0.519230769230769	0.564812226931959
464	0.535545023696682	0.464454976303318	0.325921898379347
465	0.805825242718447	0.194174757281553	0.638044588080695
466	0.551724137931034	0.448275862068966	0.237206366237895
467	0.166172106824926	0.833827893175074	0.821710387369202
471	0.5	0.5	0.478196075602138
472	0.203389830508475	0.796610169491525	0.893091576307044
474	0.164658634538153	0.835341365461847	0.85183315154367
475	0.80365296803653	0.19634703196347	0.167128589579732
476	0.674846625766871	0.325153374233129	0.551074650010857
477	0.666666666666667	0.333333333333333	0.477405662674533
478	0.274611398963731	0.725388601036269	0.823707837075568
479	0.835249042145594	0.164750957854406	0.186945122020386
481	0.464285714285714	0.535714285714286	0.59895479514434
485	0.53448275862069	0.46551724137931	0.278758166657846
486	0.763779527559055	0.236220472440945	0.263725396947137
487	0.157766990291262	0.842233009708738	0.901156968957149
488	0.5	0.5	0.432402849155016
489	0.778481012658228	0.221518987341772	0.157480387500208
491	0.142480211081794	0.857519788918206	0.971740752323473
492	0.861413043478261	0.138586956521739	0.323358572034108
493	0.878378378378378	0.121621621621622	0.136855572895991
494	0.859649122807018	0.140350877192982	0.214702834188251
496	0.4375	0.5625	0.772757482031218
497	0.149425287356322	0.850574712643678	0.85173142601229
498	0.590909090909091	0.409090909090909	0.269755320915542
499	0.786486486486486	0.213513513513514	0.369506708758012
500	0.86046511627907	0.13953488372093	0.217556996309659
501	0.369230769230769	0.630769230769231	0.734431291858498
504	0.578947368421053	0.421052631578947	0.345593228749778
505	0.346153846153846	0.653846153846154	0.883068664270791
507	0.763358778625954	0.236641221374046	0.209034345112664
509	0.132404181184669	0.867595818815331	0.929371989137857
510	0.295454545454545	0.704545454545455	0.871405794749192
512	0.213333333333333	0.786666666666667	0.730620527093741
513	0.238372093023256	0.761627906976744	0.904722569437352
514	0.855172413793103	0.144827586206897	0.0930175078322349
515	0.182825484764543	0.817174515235457	0.800955048778032
517	0.490566037735849	0.509433962264151	0.769815543439468
518	0.535714285714286	0.464285714285714	0.323660295364934
519	0.763934426229508	0.236065573770492	0.137453105762383
520	0.181818181818182	0.818181818181818	0.931864190258959
521	0.175438596491228	0.824561403508772	0.826597874308335
522	0.807377049180328	0.192622950819672	0.183442440571965
523	0.589285714285714	0.410714285714286	0.491008675859597
524	0.908587257617729	0.0914127423822715	0.203892862513255
525	0.488721804511278	0.511278195488722	0.264618506769781
526	0.548387096774194	0.451612903225806	0.27880619050581
527	0.469879518072289	0.530120481927711	0.688502203974685
528	0.92463768115942	0.0753623188405797	0.222174782444321
530	0.791878172588833	0.208121827411168	0.163323422078727
533	0.638888888888889	0.361111111111111	0.54988221418672
534	0.789699570815451	0.210300429184549	0.219195593477867
535	0.186234817813765	0.813765182186235	0.894739766899001
536	0.0656	0.9344	0.951210513209309
537	0.736607142857143	0.263392857142857	0.452942304594464
538	0.554054054054054	0.445945945945946	0.471162099567843
539	0.711538461538462	0.288461538461538	0.228622747218452
540	0.208588957055215	0.791411042944785	0.866645571631874
541	0.717488789237668	0.282511210762332	0.558537461226356
543	0.622047244094488	0.377952755905512	0.234102273514912
544	0.145390070921986	0.854609929078014	0.950540471928737
545	0.192452830188679	0.807547169811321	0.868562076358377
546	0.165938864628821	0.834061135371179	0.740290624518213
548	0.429078014184397	0.570921985815603	0.418694070218102
549	0.294117647058824	0.705882352941177	0.635819610512179
550	0.174721189591078	0.825278810408922	0.941644415956827
551	0.712686567164179	0.287313432835821	0.286031756885884
552	0.268939393939394	0.731060606060606	0.843098506635325
553	0.509615384615385	0.490384615384615	0.660489600528197
554	0.559322033898305	0.440677966101695	0.269218136669837
555	0.267441860465116	0.732558139534884	0.752465948506033
557	0.180628272251309	0.819371727748691	0.917535144220268
559	0.516666666666667	0.483333333333333	0.278019972971196
560	0.373626373626374	0.626373626373626	0.759089555582268
561	0.801242236024845	0.198757763975155	0.659997742410869
563	0.568965517241379	0.431034482758621	0.366158512690051
564	0.852861035422343	0.147138964577657	0.42464892547118
565	0.134751773049645	0.865248226950355	0.929522905504869
566	0.865139949109415	0.134860050890585	0.174516599644718
568	0.854609929078014	0.145390070921986	0.356005807473502
570	0.476923076923077	0.523076923076923	0.269536906177263
571	0.846846846846847	0.153153153153153	0.0606897427982887
572	0.792452830188679	0.207547169811321	0.135519906300189
573	0.230392156862745	0.769607843137255	0.762421262266869
574	0.731543624161074	0.268456375838926	0.465093555467501
575	0.206349206349206	0.793650793650794	0.912183476118538
576	0.553571428571429	0.446428571428571	0.435561449587882
577	0.81151832460733	0.18848167539267	0.231121693061737
579	0.23021582733813	0.76978417266187	0.884559733044691
580	0.821428571428571	0.178571428571429	0.342546110170342
581	0.879365079365079	0.120634920634921	0.163975566713451
582	0.90015600624025	0.0998439937597504	0.218617151566055
583	0.294871794871795	0.705128205128205	0.76468938034164
584	0.746913580246914	0.253086419753086	0.209213266509027
585	0.681274900398406	0.318725099601594	0.518185994739539
586	0.0714285714285714	0.928571428571429	0.946546284382657
587	0.354166666666667	0.645833333333333	0.620556195874962
589	0.563218390804598	0.436781609195402	0.238225613536665
591	0.880195599022005	0.119804400977995	0.386529699807569
592	0.482142857142857	0.517857142857143	0.631926425719247
593	0.776315789473684	0.223684210526316	0.201649252543353
594	0.545454545454545	0.454545454545455	0.421973464030484
595	0.484375	0.515625	0.49352172318737
596	0.702970297029703	0.297029702970297	0.229475990861346
598	0.518518518518518	0.481481481481481	0.357608288349179
599	0.479616306954436	0.520383693045564	0.495128675816293
601	0.251700680272109	0.748299319727891	0.827175551631303
602	0.104294478527607	0.895705521472393	0.915886445682542
603	0.802547770700637	0.197452229299363	0.206473682750626
604	0.551724137931034	0.448275862068966	0.260280786526984
605	0.12280701754386	0.87719298245614	0.924691814156851
607	0.6	0.4	0.179247143163819
608	0.287735849056604	0.712264150943396	0.89855406699011
611	0.154008438818565	0.845991561181435	0.891236989485325
612	0.776942355889724	0.223057644110276	0.338336296776131
613	0.38494623655914	0.61505376344086	0.514541379725164
614	0.695560253699789	0.304439746300211	0.273469243485654
615	0.559322033898305	0.440677966101695	0.394219778945701
617	0.147859922178988	0.852140077821012	0.95485906338841
618	0.144144144144144	0.855855855855856	0.929276435338231
619	0.641304347826087	0.358695652173913	0.210291055345143
621	0.927536231884058	0.072463768115942	0.223027477229109
623	0.120967741935484	0.879032258064516	0.955250944714516
627	0.526315789473684	0.473684210526316	0.293021282347231
628	0.681318681318681	0.318681318681319	0.320487940176811
629	0.0945558739255014	0.905444126074499	0.963225299968753
633	0.648793565683646	0.351206434316354	0.443993557576997
634	0.796407185628742	0.203592814371257	0.117995537535002
635	0.725274725274725	0.274725274725275	0.191075732944415
636	0.676923076923077	0.323076923076923	0.235682620162601
637	0.162866449511401	0.837133550488599	0.847988408383772
640	0.67816091954023	0.32183908045977	0.170088140614836
641	0.592592592592593	0.407407407407407	0.311735134814512
644	0.550847457627119	0.449152542372881	0.443255500707494
646	0.744897959183674	0.255102040816327	0.19807482452717
647	0.677033492822967	0.322966507177034	0.437378475712786
648	0.645454545454546	0.354545454545455	0.339392229566939
649	0.11304347826087	0.88695652173913	0.932638259549986
650	0.192307692307692	0.807692307692308	0.944159826154793
651	0.571428571428571	0.428571428571429	0.243842984067425
652	0.433333333333333	0.566666666666667	0.763481740706995
653	0.339517625231911	0.660482374768089	0.220746519716065
654	0.609567901234568	0.390432098765432	0.599967663982257
655	0.193548387096774	0.806451612903226	0.879767414185099
658	0.261971830985915	0.738028169014085	0.810480424870134
659	0.711111111111111	0.288888888888889	0.229406819563778
661	0.364864864864865	0.635135135135135	0.760178848294049
662	0.5625	0.4375	0.257596063109176
664	0.86046511627907	0.13953488372093	0.205284852572282
665	0.490909090909091	0.509090909090909	0.505757997764114
666	0.208333333333333	0.791666666666667	0.928647314731141
667	0.8	0.2	0.167404870203296
668	0.197183098591549	0.802816901408451	0.85689920071783
669	0.5	0.5	0.275338443351206
673	0.183962264150943	0.816037735849057	0.901135927686413
675	0.767605633802817	0.232394366197183	0.162739978317765
676	0.808510638297872	0.191489361702128	0.2035937206035
678	0.94511760513186	0.0548823948681397	0.188165931828011
680	0.67032967032967	0.32967032967033	0.291850194258842
681	0.537037037037037	0.462962962962963	0.434151816494434
682	0.585714285714286	0.414285714285714	0.204868982533188
683	0.433333333333333	0.566666666666667	0.692794211987863
684	0.649350649350649	0.350649350649351	0.193231800315544
685	0.135632183908046	0.864367816091954	0.941210703321631
687	0.873913043478261	0.126086956521739	0.605819944400803
689	0.644736842105263	0.355263157894737	0.180054817098037
692	0.350649350649351	0.649350649350649	0.763382320301942
695	0.774509803921569	0.225490196078431	0.185010845641917
696	0.452930728241563	0.547069271758437	0.771541806671991
697	0.93	0.07	0.148100293341977
698	0.239130434782609	0.760869565217391	0.82334259809265
699	0.914357682619647	0.0856423173803526	0.275186427015538
701	0.096875	0.903125	0.943063570089868
704	0.908141962421712	0.0918580375782881	0.173349314336794
705	0.848484848484849	0.151515151515152	0.257913217098931
706	0.65	0.35	0.174297165419927
707	0.543859649122807	0.456140350877193	0.439485802649941
709	0.725146198830409	0.274853801169591	0.294054153318094
711	0.732142857142857	0.267857142857143	0.209253805831803
714	0.892908827785818	0.107091172214182	0.26289758965494
716	0.820175438596491	0.179824561403509	0.2112069194455
717	0.580246913580247	0.419753086419753	0.433115817209388
718	0.630630630630631	0.369369369369369	0.216979073517118
719	0.686274509803922	0.313725490196078	0.719934651541289
720	0.836842105263158	0.163157894736842	0.140122043714308
721	0.868365180467091	0.131634819532909	0.16254610618037
724	0.746268656716418	0.253731343283582	0.205671275993843
725	0.228187919463087	0.771812080536913	0.682113981491322
726	0.836120401337793	0.163879598662207	0.465541357531013
727	0.1671826625387	0.8328173374613	0.919084170924228
728	0.876893939393939	0.123106060606061	0.171501482345325
729	0.666666666666667	0.333333333333333	0.41244818243144
730	0.135802469135802	0.864197530864197	0.93056705114985
731	0.824503311258278	0.175496688741722	0.294590731214181
732	0.138513513513514	0.861486486486487	0.945330968674256
735	0.575	0.425	0.574529513884984
737	0.321515892420538	0.678484107579462	0.947554090741122
738	0.915478615071283	0.0845213849287169	0.139759417994952
739	0.78748370273794	0.21251629726206	0.207380864062441
740	0.914893617021277	0.0851063829787234	0.123842476980086
741	0.25	0.75	0.896930337533917
742	0.779761904761905	0.220238095238095	0.239918027988736
743	0.844036697247706	0.155963302752294	0.169387292937406
744	0.590909090909091	0.409090909090909	0.168892292552409
745	0.508474576271186	0.491525423728814	0.261104679655316
747	0.333333333333333	0.666666666666667	0.858955177356834
749	0.550387596899225	0.449612403100775	0.759472459037534
750	0.676190476190476	0.323809523809524	0.243910159949821
751	0.660714285714286	0.339285714285714	0.309382114618332
752	0.836734693877551	0.163265306122449	0.173262119722751
753	0.397354497354497	0.602645502645503	0.712429294465252
754	0.922636103151863	0.0773638968481375	0.563362177402715
755	0.924921793534932	0.0750782064650678	0.154753206540455
756	0.72	0.28	0.308940408220887
758	0.813953488372093	0.186046511627907	0.118554786276019
759	0.198019801980198	0.801980198019802	0.88663604149567
760	0.761538461538461	0.238461538461538	0.707512755253732
762	0.25531914893617	0.74468085106383	0.883357714231886
764	0.348703170028818	0.651296829971182	0.731809978007009
766	0.6208	0.3792	0.305152990936832
767	0.113821138211382	0.886178861788618	0.906606833382795
768	0.482142857142857	0.517857142857143	0.491698308559791
769	0.545454545454545	0.454545454545455	0.294660225350001
770	0.234246575342466	0.765753424657534	0.770211063088453
771	0.719178082191781	0.280821917808219	0.228093817605241
772	0.134680134680135	0.865319865319865	0.901862339042349
774	0.445427728613569	0.554572271386431	0.714583942715515
775	0.88984088127295	0.11015911872705	0.198751254499746
